Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month Num,Order Month,Order Quarter,Profit Margin
CA-2025-100322,2025-10-03,2025-10-06,Second Class,CO-40137,Customer 40137,Consumer,Minneapolis,Minnesota,55401,Central,TEC-PH-10000322,Technology,Phones,Google Pixel 8 Pro,402.8,1,0.1,152.43,2025,10,October,Q4,0.3784
CA-2025-100323,2025-05-03,2025-05-06,Standard Class,CO-38647,Customer 38647,Consumer,Chicago,Illinois,60611,Central,TEC-AC-10000323,Technology,Accessories,Keychron K2 Mechanical Keyboard,1131.96,1,0.0,176.77,2025,5,May,Q2,0.1562
CA-2025-100324,2025-12-08,2025-12-10,Standard Class,CO-30446,Customer 30446,Corporate,Los Angeles,California,90036,West,TEC-MA-10000324,Technology,Machines,3M Laminating Machine,273.18,5,0.5,-26.12,2025,12,December,Q4,-0.0956
CA-2025-100325,2025-11-12,2025-11-16,Standard Class,HO-85303,Customer 85303,Home Office,Minneapolis,Minnesota,55401,Central,FUR-TA-10000325,Furniture,Tables,Bienna Executive Dining Table,516.45,3,0.0,190.94,2025,11,November,Q4,0.3697
CA-2025-100326,2025-09-16,2025-09-22,Standard Class,CO-99959,Customer 99959,Consumer,Columbus,Ohio,43215,East,TEC-MA-10000326,Technology,Machines,Dymo LabelWriter 450 Turbo,1064.89,1,0.0,300.73,2025,9,September,Q3,0.2824
CA-2025-100327,2025-09-11,2025-09-14,First Class,CO-44452,Customer 44452,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-BI-10000327,Office Supplies,Binders,GBC ComboBind Spines,90.36,2,0.0,29.84,2025,9,September,Q3,0.3302
CA-2025-100328,2025-07-12,2025-07-15,Standard Class,CO-84895,Customer 84895,Consumer,Boston,Massachusetts,02108,East,TEC-CO-10000328,Technology,Copiers,Canon ImageClass Laser Copier,4387.4,5,0.0,1623.4,2025,7,July,Q3,0.37
CA-2025-100329,2025-05-24,2025-05-26,First Class,CO-75483,Customer 75483,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-LA-10000329,Office Supplies,Labels,Dymo Address Labels,204.99,3,0.0,66.87,2025,5,May,Q2,0.3262
CA-2025-100330,2025-06-02,2025-06-04,Standard Class,HO-22622,Customer 22622,Home Office,Charlotte,North Carolina,28202,South,FUR-TA-10000330,Furniture,Tables,Balt Training Table,1426.48,4,0.0,306.27,2025,6,June,Q2,0.2147
CA-2025-100331,2025-11-12,2025-11-17,Same Day,CO-85483,Customer 85483,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000331,Office Supplies,Appliances,Avanti Compact Refrigerator,124.99,3,0.3,-29.46,2025,11,November,Q4,-0.2357
CA-2025-100332,2025-01-10,2025-01-13,Same Day,HO-93962,Customer 93962,Home Office,Minneapolis,Minnesota,55401,Central,OFF-BI-10000332,Office Supplies,Binders,GBC ComboBind Spines,102.17,1,0.0,14.44,2025,1,January,Q1,0.1413
CA-2025-100333,2025-03-11,2025-03-15,Second Class,CO-61833,Customer 61833,Corporate,Minneapolis,Minnesota,55401,Central,OFF-LA-10000333,Office Supplies,Labels,Brother Label Tape,498.82,7,0.0,61.63,2025,3,March,Q1,0.1236
CA-2025-100334,2025-01-01,2025-01-03,Standard Class,CO-20494,Customer 20494,Consumer,Boston,Massachusetts,02108,East,OFF-ST-10000334,Office Supplies,Storage,Tenex File Box,225.08,2,0.0,80.66,2025,1,January,Q1,0.3584
CA-2025-100335,2025-01-17,2025-01-21,Standard Class,CO-30352,Customer 30352,Consumer,Phoenix,Arizona,85001,West,OFF-AR-10000335,Office Supplies,Art,Fiskars Scissors,54.29,1,0.0,6.42,2025,1,January,Q1,0.1183
CA-2025-100336,2025-11-02,2025-11-06,First Class,CO-72410,Customer 72410,Consumer,Charlotte,North Carolina,28202,South,OFF-AR-10000336,Office Supplies,Art,Crayola Markers 8ct,114.75,2,0.2,46.01,2025,11,November,Q4,0.401
CA-2025-100337,2025-10-14,2025-10-17,Second Class,CO-55504,Customer 55504,Consumer,Atlanta,Georgia,30303,South,TEC-MA-10000337,Technology,Machines,Dymo LabelWriter 450 Turbo,612.1,1,0.0,30.63,2025,10,October,Q4,0.05
CA-2025-100338,2025-08-27,2025-08-31,Standard Class,CO-80136,Customer 80136,Consumer,Phoenix,Arizona,85001,West,TEC-MA-10000338,Technology,Machines,Dymo LabelWriter 450 Turbo,225.58,2,0.0,32.14,2025,8,August,Q3,0.1425
CA-2025-100339,2025-02-01,2025-02-04,Standard Class,HO-67292,Customer 67292,Home Office,Atlanta,Georgia,30303,South,FUR-FU-10000339,Furniture,Furnishings,Floor Mat,154.2,1,0.1,39.57,2025,2,February,Q1,0.2566
CA-2025-100340,2025-08-26,2025-09-01,First Class,CO-47313,Customer 47313,Corporate,Minneapolis,Minnesota,55401,Central,FUR-CH-10000340,Furniture,Chairs,Harbour Executive Leather Armchair,125.14,1,0.0,28.92,2025,8,August,Q3,0.2311
CA-2025-100341,2025-08-23,2025-08-27,Standard Class,CO-16505,Customer 16505,Consumer,Seattle,Washington,98103,West,TEC-CO-10000341,Technology,Copiers,Hewlett Packard LaserJet Copier,550.1,2,0.0,47.35,2025,8,August,Q3,0.0861
CA-2025-100342,2025-03-01,2025-03-04,Standard Class,CO-75325,Customer 75325,Consumer,Minneapolis,Minnesota,55401,Central,OFF-ST-10000342,Office Supplies,Storage,Stur-D-Stor Shelving,45.88,4,0.0,7.18,2025,3,March,Q1,0.1565
CA-2025-100343,2025-07-13,2025-07-14,Standard Class,CO-42778,Customer 42778,Consumer,Miami,Florida,33101,South,FUR-BO-10000343,Furniture,Bookcases,Bush Somerset 3-Shelf Bookcase,758.67,2,0.2,48.1,2025,7,July,Q3,0.0634
CA-2025-100344,2025-07-15,2025-07-19,Standard Class,CO-37321,Customer 37321,Corporate,Nashville,Tennessee,37203,South,OFF-LA-10000344,Office Supplies,Labels,Dymo Address Labels,49.73,3,0.2,13.42,2025,7,July,Q3,0.2699
CA-2025-100345,2025-09-04,2025-09-06,Second Class,CO-16827,Customer 16827,Consumer,New York City,New York,10011,East,FUR-FU-10000345,Furniture,Furnishings,Luxo Task Lamp,233.16,4,0.0,48.57,2025,9,September,Q3,0.2083
CA-2025-100346,2025-10-08,2025-10-09,Standard Class,CO-72294,Customer 72294,Corporate,Philadelphia,Pennsylvania,19104,East,OFF-AR-10000346,Office Supplies,Art,Crayola Markers 8ct,182.97,3,0.0,80.12,2025,10,October,Q4,0.4379
CA-2025-100347,2025-01-25,2025-01-29,Standard Class,CO-80300,Customer 80300,Corporate,Seattle,Washington,98103,West,OFF-LA-10000347,Office Supplies,Labels,Brother Label Tape,304.16,4,0.2,68.58,2025,1,January,Q1,0.2255
CA-2025-100348,2025-06-07,2025-06-08,Standard Class,CO-42859,Customer 42859,Corporate,Phoenix,Arizona,85001,West,OFF-BI-10000348,Office Supplies,Binders,GBC ComboBind Spines,132.08,2,0.0,35.32,2025,6,June,Q2,0.2674
CA-2025-100349,2025-09-11,2025-09-15,Standard Class,HO-82682,Customer 82682,Home Office,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Hammermill Color Copy Paper,197.38,2,0.0,71.13,2025,9,September,Q3,0.3604
CA-2025-100350,2025-08-17,2025-08-20,Standard Class,CO-57720,Customer 57720,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000350,Office Supplies,Appliances,Avanti Compact Refrigerator,88.79,1,0.1,31.64,2025,8,August,Q3,0.3563
CA-2025-100351,2025-11-05,2025-11-09,Standard Class,CO-24478,Customer 24478,Corporate,Los Angeles,California,90036,West,FUR-BO-10000351,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,530.42,1,0.0,47.47,2025,11,November,Q4,0.0895
CA-2025-100352,2025-10-19,2025-10-23,Standard Class,CO-91785,Customer 91785,Consumer,Houston,Texas,77002,Central,OFF-BI-10000352,Office Supplies,Binders,Avery Durable View Binder,62.16,6,0.0,15.33,2025,10,October,Q4,0.2466
CA-2025-100353,2025-03-27,2025-03-28,First Class,CO-83140,Customer 83140,Consumer,Charlotte,North Carolina,28202,South,OFF-ST-10000353,Office Supplies,Storage,Stur-D-Stor Shelving,154.61,3,0.2,12.55,2025,3,March,Q1,0.0812
CA-2025-100354,2025-02-07,2025-02-14,Standard Class,CO-79685,Customer 79685,Corporate,Atlanta,Georgia,30303,South,FUR-BO-10000354,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,315.14,1,0.2,68.09,2025,2,February,Q1,0.2161
CA-2025-100355,2025-10-04,2025-10-08,Standard Class,CO-97194,Customer 97194,Corporate,Miami,Florida,33101,South,FUR-BO-10000355,Furniture,Bookcases,O'Sullivan 2-Door Bookcase,541.72,2,0.0,243.43,2025,10,October,Q4,0.4494
CA-2025-100356,2025-01-15,2025-01-21,First Class,CO-52553,Customer 52553,Corporate,Minneapolis,Minnesota,55401,Central,OFF-PA-10000356,Office Supplies,Paper,Southworth Fine Parchment Paper,40.17,1,0.0,8.04,2025,1,January,Q1,0.2001
CA-2025-100357,2025-09-18,2025-09-24,Standard Class,HO-68654,Customer 68654,Home Office,Miami,Florida,33101,South,OFF-LA-10000357,Office Supplies,Labels,Brother Label Tape,2.74,1,0.3,-0.95,2025,9,September,Q3,-0.3467
CA-2025-100358,2025-12-08,2025-12-10,Standard Class,CO-46170,Customer 46170,Corporate,New York City,New York,10011,East,FUR-TA-10000358,Furniture,Tables,Beverage Air Work Table,252.24,2,0.0,36.12,2025,12,December,Q4,0.1432
CA-2025-100359,2025-09-26,2025-09-29,Standard Class,CO-38499,Customer 38499,Corporate,Portland,Oregon,97201,West,OFF-AR-10000359,Office Supplies,Art,Sharpie Highlighter Set,298.29,3,0.0,123.21,2025,9,September,Q3,0.4131
CA-2025-100360,2025-07-20,2025-07-24,Standard Class,HO-60010,Customer 60010,Home Office,Los Angeles,California,90036,West,TEC-CO-10000360,Technology,Copiers,Hewlett Packard LaserJet Copier,1864.39,2,0.3,-585.12,2025,7,July,Q3,-0.3138
CA-2025-100361,2025-10-25,2025-10-27,Second Class,CO-11498,Customer 11498,Corporate,Miami,Florida,33101,South,OFF-ST-10000361,Office Supplies,Storage,Stur-D-Stor Shelving,65.71,1,0.0,9.09,2025,10,October,Q4,0.1383
CA-2025-100362,2025-07-02,2025-07-06,Same Day,HO-88005,Customer 88005,Home Office,Seattle,Washington,98103,West,OFF-PA-10000362,Office Supplies,Paper,Xerox 228 Premium Copy Paper,17.6,1,0.0,1.23,2025,7,July,Q3,0.0699
CA-2025-100363,2025-09-13,2025-09-15,Standard Class,CO-27088,Customer 27088,Consumer,Columbus,Ohio,43215,East,OFF-PA-10000363,Office Supplies,Paper,Hammermill Color Copy Paper,71.07,1,0.1,24.47,2025,9,September,Q3,0.3443
CA-2025-100364,2025-12-08,2025-12-10,Standard Class,CO-99749,Customer 99749,Consumer,Los Angeles,California,90036,West,OFF-PA-10000364,Office Supplies,Paper,Hammermill Color Copy Paper,86.2,2,0.0,5.14,2025,12,December,Q4,0.0596
CA-2025-100365,2025-07-10,2025-07-12,Standard Class,HO-67961,Customer 67961,Home Office,Columbus,Ohio,43215,East,FUR-BO-10000365,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,341.56,1,0.2,28.8,2025,7,July,Q3,0.0843
CA-2025-100366,2025-12-24,2025-12-25,First Class,HO-47707,Customer 47707,Home Office,Portland,Oregon,97201,West,OFF-ST-10000366,Office Supplies,Storage,Stur-D-Stor Shelving,55.11,1,0.0,14.62,2025,12,December,Q4,0.2653
CA-2025-100367,2025-12-07,2025-12-10,Second Class,CO-91663,Customer 91663,Corporate,New York City,New York,10011,East,OFF-AP-10000367,Office Supplies,Appliances,Avanti Compact Refrigerator,7.13,1,0.0,2.61,2025,12,December,Q4,0.3661
CA-2025-100368,2025-04-20,2025-04-22,Standard Class,HO-18729,Customer 18729,Home Office,Charlotte,North Carolina,28202,South,OFF-AP-10000368,Office Supplies,Appliances,Krups 12-Cup Coffee Maker,72.79,1,0.3,-11.3,2025,4,April,Q2,-0.1552
CA-2025-100369,2025-02-08,2025-02-15,Standard Class,CO-51347,Customer 51347,Corporate,Miami,Florida,33101,South,FUR-FU-10000369,Furniture,Furnishings,Eldon Desktop Organizer,431.16,6,0.0,106.05,2025,2,February,Q1,0.246
CA-2025-100370,2025-02-24,2025-02-26,Standard Class,CO-91950,Customer 91950,Consumer,Chicago,Illinois,60611,Central,TEC-CO-10000370,Technology,Copiers,Canon ImageClass Laser Copier,3416.38,5,0.3,-360.57,2025,2,February,Q1,-0.1055
CA-2025-100371,2025-01-01,2025-01-07,First Class,CO-54798,Customer 54798,Consumer,Atlanta,Georgia,30303,South,FUR-FU-10000371,Furniture,Furnishings,DAX Black Wood Picture Frame,838.59,3,0.0,146.71,2025,1,January,Q1,0.1749
CA-2025-100372,2025-02-20,2025-02-23,Standard Class,CO-28163,Customer 28163,Consumer,Boston,Massachusetts,02108,East,OFF-AP-10000372,Office Supplies,Appliances,Avanti Compact Refrigerator,153.06,2,0.3,-18.21,2025,2,February,Q1,-0.119
CA-2025-100373,2025-10-21,2025-10-27,First Class,CO-83051,Customer 83051,Consumer,Seattle,Washington,98103,West,OFF-AR-10000373,Office Supplies,Art,Dixon Ticonderoga Pencils,461.6,5,0.0,99.01,2025,10,October,Q4,0.2145
CA-2025-100374,2025-02-15,2025-02-19,First Class,CO-45887,Customer 45887,Corporate,Boston,Massachusetts,02108,East,FUR-BO-10000374,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,1408.05,3,0.0,389.77,2025,2,February,Q1,0.2768
CA-2025-100375,2025-06-08,2025-06-11,Standard Class,CO-20417,Customer 20417,Consumer,Atlanta,Georgia,30303,South,OFF-BI-10000375,Office Supplies,Binders,GBC ComboBind Spines,120.43,2,0.3,-24.4,2025,6,June,Q2,-0.2026
CA-2025-100376,2025-11-05,2025-11-07,Standard Class,CO-11967,Customer 11967,Consumer,Minneapolis,Minnesota,55401,Central,FUR-BO-10000376,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,259.11,6,0.5,-23.28,2025,11,November,Q4,-0.0898
CA-2025-100377,2025-01-16,2025-01-20,First Class,HO-66040,Customer 66040,Home Office,Miami,Florida,33101,South,OFF-PA-10000377,Office Supplies,Paper,Southworth Fine Parchment Paper,93.41,3,0.2,26.86,2025,1,January,Q1,0.2875
CA-2025-100378,2025-11-17,2025-11-21,Second Class,CO-24328,Customer 24328,Consumer,Nashville,Tennessee,37203,South,TEC-PH-10000378,Technology,Phones,Samsung Galaxy S24 Ultra,1321.89,2,0.2,360.98,2025,11,November,Q4,0.2731
CA-2025-100379,2025-05-17,2025-05-21,Same Day,CO-67613,Customer 67613,Consumer,Charlotte,North Carolina,28202,South,OFF-LA-10000379,Office Supplies,Labels,Dymo Address Labels,15.15,1,0.3,-2.17,2025,5,May,Q2,-0.1432
CA-2025-100380,2025-03-05,2025-03-08,Second Class,CO-75622,Customer 75622,Consumer,Seattle,Washington,98103,West,OFF-AP-10000380,Office Supplies,Appliances,Avanti Compact Refrigerator,35.94,2,0.0,4.37,2025,3,March,Q1,0.1216
CA-2025-100381,2025-10-19,2025-10-24,First Class,HO-21820,Customer 21820,Home Office,Detroit,Michigan,48201,Central,OFF-AP-10000381,Office Supplies,Appliances,Hoover WindTunnel Vacuum,86.77,1,0.0,19.94,2025,10,October,Q4,0.2298
CA-2025-100382,2025-09-12,2025-09-13,Second Class,CO-77065,Customer 77065,Corporate,Columbus,Ohio,43215,East,OFF-ST-10000382,Office Supplies,Storage,Fellowes Bankers Box,296.06,3,0.1,32.58,2025,9,September,Q3,0.11
CA-2025-100383,2025-12-28,2025-12-30,Second Class,CO-50378,Customer 50378,Consumer,Minneapolis,Minnesota,55401,Central,FUR-BO-10000383,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,3809.4,7,0.0,1356.75,2025,12,December,Q4,0.3562
CA-2025-100384,2025-11-01,2025-11-04,First Class,CO-10753,Customer 10753,Corporate,Atlanta,Georgia,30303,South,FUR-FU-10000384,Furniture,Furnishings,Floor Mat,248.02,1,0.1,36.68,2025,11,November,Q4,0.1479
CA-2025-100385,2025-11-18,2025-11-20,Second Class,HO-37215,Customer 37215,Home Office,Seattle,Washington,98103,West,FUR-TA-10000385,Furniture,Tables,Beverage Air Work Table,129.96,1,0.0,37.86,2025,11,November,Q4,0.2913
CA-2025-100386,2025-05-11,2025-05-17,Standard Class,CO-33363,Customer 33363,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-AP-10000386,Office Supplies,Appliances,Avanti Compact Refrigerator,288.84,4,0.0,67.05,2025,5,May,Q2,0.2321
CA-2025-100387,2025-03-19,2025-03-22,Standard Class,CO-52312,Customer 52312,Corporate,Minneapolis,Minnesota,55401,Central,TEC-MA-10000387,Technology,Machines,3M Laminating Machine,381.8,2,0.0,150.34,2025,3,March,Q1,0.3938
CA-2025-100388,2025-11-11,2025-11-14,Standard Class,CO-90223,Customer 90223,Corporate,Los Angeles,California,90036,West,OFF-AP-10000388,Office Supplies,Appliances,Avanti Compact Refrigerator,213.28,2,0.1,90.34,2025,11,November,Q4,0.4236
CA-2025-100389,2025-11-23,2025-11-25,Second Class,CO-78864,Customer 78864,Consumer,Chicago,Illinois,60611,Central,OFF-PA-10000389,Office Supplies,Paper,Southworth Fine Parchment Paper,140.86,2,0.2,56.83,2025,11,November,Q4,0.4035
CA-2025-100390,2025-12-08,2025-12-12,Same Day,CO-13143,Customer 13143,Consumer,Miami,Florida,33101,South,OFF-AR-10000390,Office Supplies,Art,Sharpie Highlighter Set,101.72,2,0.0,31.02,2025,12,December,Q4,0.305
CA-2025-100391,2025-07-01,2025-07-05,Second Class,CO-18891,Customer 18891,Consumer,Detroit,Michigan,48201,Central,OFF-LA-10000391,Office Supplies,Labels,Avery Mailing Labels,30.86,2,0.0,8.57,2025,7,July,Q3,0.2777
CA-2025-100392,2025-06-01,2025-06-06,Standard Class,HO-98142,Customer 98142,Home Office,Nashville,Tennessee,37203,South,OFF-AP-10000392,Office Supplies,Appliances,Hoover WindTunnel Vacuum,123.52,3,0.3,-23.33,2025,6,June,Q2,-0.1889
CA-2025-100393,2025-11-11,2025-11-14,First Class,HO-17342,Customer 17342,Home Office,Detroit,Michigan,48201,Central,OFF-ST-10000393,Office Supplies,Storage,Fellowes Bankers Box,98.18,2,0.3,-10.92,2025,11,November,Q4,-0.1112
CA-2025-100394,2025-06-03,2025-06-10,Standard Class,CO-59183,Customer 59183,Consumer,Columbus,Ohio,43215,East,FUR-CH-10000394,Furniture,Chairs,Novimex Swivel Chair,875.8,2,0.0,188.78,2025,6,June,Q2,0.2156
CA-2025-100395,2025-12-16,2025-12-21,Standard Class,HO-49666,Customer 49666,Home Office,Philadelphia,Pennsylvania,19104,East,FUR-TA-10000395,Furniture,Tables,Beverage Air Work Table,2388.9,5,0.0,143.27,2025,12,December,Q4,0.06
CA-2025-100396,2025-11-16,2025-11-22,Standard Class,CO-73369,Customer 73369,Consumer,Detroit,Michigan,48201,Central,FUR-CH-10000396,Furniture,Chairs,Harbour Executive Leather Armchair,162.85,1,0.0,64.48,2025,11,November,Q4,0.3959
CA-2025-100397,2025-07-04,2025-07-05,First Class,CO-87894,Customer 87894,Corporate,Portland,Oregon,97201,West,OFF-ST-10000397,Office Supplies,Storage,Tenex File Box,190.29,3,0.0,53.48,2025,7,July,Q3,0.281
CA-2025-100398,2025-11-10,2025-11-14,Standard Class,CO-47560,Customer 47560,Consumer,Detroit,Michigan,48201,Central,OFF-AP-10000398,Office Supplies,Appliances,Hoover WindTunnel Vacuum,34.17,1,0.0,14.81,2025,11,November,Q4,0.4334
CA-2025-100399,2025-11-18,2025-11-21,Standard Class,CO-51744,Customer 51744,Consumer,Chicago,Illinois,60611,Central,TEC-CO-10000399,Technology,Copiers,Brother Multifunction Copier,398.48,1,0.1,73.92,2025,11,November,Q4,0.1855
CA-2025-100400,2025-02-15,2025-02-16,Standard Class,HO-16613,Customer 16613,Home Office,Phoenix,Arizona,85001,West,FUR-FU-10000400,Furniture,Furnishings,Floor Mat,445.32,3,0.0,171.21,2025,2,February,Q1,0.3845
CA-2025-100401,2025-12-23,2025-12-26,Standard Class,CO-35971,Customer 35971,Consumer,Phoenix,Arizona,85001,West,OFF-ST-10000401,Office Supplies,Storage,Sterilite Plastic Tubs,24.26,2,0.1,8.65,2025,12,December,Q4,0.3566
CA-2025-100402,2025-08-16,2025-08-18,Standard Class,HO-90863,Customer 90863,Home Office,Detroit,Michigan,48201,Central,OFF-AP-10000402,Office Supplies,Appliances,Avanti Compact Refrigerator,204.9,5,0.0,50.2,2025,8,August,Q3,0.245
CA-2025-100403,2025-11-03,2025-11-06,Standard Class,CO-32387,Customer 32387,Consumer,Detroit,Michigan,48201,Central,OFF-AR-10000403,Office Supplies,Art,Dixon Ticonderoga Pencils,149.61,3,0.0,40.76,2025,11,November,Q4,0.2724
CA-2025-100404,2025-06-03,2025-06-07,Standard Class,CO-64190,Customer 64190,Consumer,Boston,Massachusetts,02108,East,OFF-PA-10000404,Office Supplies,Paper,Hammermill Color Copy Paper,8.82,1,0.1,1.96,2025,6,June,Q2,0.2222
CA-2025-100405,2025-12-14,2025-12-17,Standard Class,CO-32686,Customer 32686,Corporate,Phoenix,Arizona,85001,West,FUR-FU-10000405,Furniture,Furnishings,Luxo Task Lamp,1421.2,4,0.0,614.46,2025,12,December,Q4,0.4324
CA-2025-100406,2025-07-03,2025-07-06,Second Class,CO-59664,Customer 59664,Corporate,Minneapolis,Minnesota,55401,Central,OFF-ST-10000406,Office Supplies,Storage,Tenex File Box,27.68,1,0.0,9.74,2025,7,July,Q3,0.3519
CA-2025-100407,2025-01-26,2025-01-27,Standard Class,CO-79632,Customer 79632,Consumer,Minneapolis,Minnesota,55401,Central,OFF-PA-10000407,Office Supplies,Paper,Xerox 228 Premium Copy Paper,131.35,5,0.0,48.3,2025,1,January,Q1,0.3677
CA-2025-100408,2025-12-22,2025-12-25,First Class,CO-55123,Customer 55123,Consumer,Los Angeles,California,90036,West,OFF-BI-10000408,Office Supplies,Binders,GBC ComboBind Spines,510.1,5,0.0,209.36,2025,12,December,Q4,0.4104
CA-2025-100409,2025-02-02,2025-02-03,Standard Class,HO-24378,Customer 24378,Home Office,Houston,Texas,77002,Central,FUR-FU-10000409,Furniture,Furnishings,Luxo Task Lamp,882.96,2,0.0,118.75,2025,2,February,Q1,0.1345
CA-2025-100410,2025-06-06,2025-06-09,Standard Class,CO-57223,Customer 57223,Consumer,Atlanta,Georgia,30303,South,FUR-BO-10000410,Furniture,Bookcases,Atlantic Metal 4-Shelf Bookcase,169.14,3,0.0,68.33,2025,6,June,Q2,0.404
CA-2025-100411,2025-12-22,2025-12-25,Same Day,CO-94180,Customer 94180,Consumer,Nashville,Tennessee,37203,South,TEC-MA-10000411,Technology,Machines,3M Laminating Machine,703.44,2,0.0,161.8,2025,12,December,Q4,0.23
CA-2025-100412,2025-12-12,2025-12-14,Standard Class,CO-75294,Customer 75294,Consumer,Philadelphia,Pennsylvania,19104,East,OFF-BI-10000412,Office Supplies,Binders,Avery Durable View Binder,362.4,8,0.0,120.3,2025,12,December,Q4,0.332
CA-2025-100413,2025-09-04,2025-09-07,Same Day,CO-78997,Customer 78997,Consumer,Minneapolis,Minnesota,55401,Central,OFF-BI-10000413,Office Supplies,Binders,Avery Durable View Binder,19.9,2,0.2,8.64,2025,9,September,Q3,0.4342
CA-2025-100414,2025-10-03,2025-10-07,Standard Class,CO-90352,Customer 90352,Corporate,Portland,Oregon,97201,West,OFF-ST-10000414,Office Supplies,Storage,Sterilite Plastic Tubs,277.9,5,0.0,50.75,2025,10,October,Q4,0.1826
CA-2025-100415,2025-07-12,2025-07-19,Second Class,CO-14630,Customer 14630,Consumer,Detroit,Michigan,48201,Central,FUR-FU-10000415,Furniture,Furnishings,DAX Black Wood Picture Frame,1095.21,3,0.0,377.79,2025,7,July,Q3,0.3449
CA-2025-100416,2025-05-01,2025-05-03,Standard Class,CO-46418,Customer 46418,Corporate,Chicago,Illinois,60611,Central,OFF-LA-10000416,Office Supplies,Labels,Dymo Address Labels,3.68,1,0.0,1.06,2025,5,May,Q2,0.288
